Vforce,Charge
1.9838E+0,742.9663E-12
1.9682E+0,742.4261E-12
1.9530E+0,741.8614E-12
1.9391E+0,741.3213E-12
1.9241E+0,740.7578E-12
1.9075E+0,740.1512E-12
1.8907E+0,739.5515E-12
1.8767E+0,738.9318E-12
1.8626E+0,738.3184E-12
1.8490E+0,737.7234E-12
1.8311E+0,737.0462E-12
1.8123E+0,736.3710E-12
1.8019E+0,735.7500E-12
1.7852E+0,735.1269E-12
1.7705E+0,734.4291E-12
1.7572E+0,733.6971E-12
1.7404E+0,732.9609E-12
1.7237E+0,732.2843E-12
1.7092E+0,731.6325E-12
1.6944E+0,730.9463E-12
1.6769E+0,730.1375E-12
1.6619E+0,729.3704E-12
1.6490E+0,728.6178E-12
1.6338E+0,727.9337E-12
1.6184E+0,727.2085E-12
1.6051E+0,726.4086E-12
1.5894E+0,725.5928E-12
1.5718E+0,724.8375E-12
1.5596E+0,724.0560E-12
1.5433E+0,723.2732E-12
1.5290E+0,722.4328E-12
1.5121E+0,721.6576E-12
1.4985E+0,720.8371E-12
1.4856E+0,720.0447E-12
1.4731E+0,719.1967E-12
1.4517E+0,718.3666E-12
1.4382E+0,717.5667E-12
1.4253E+0,716.7407E-12
1.4100E+0,715.8996E-12
1.3931E+0,715.0565E-12
1.3749E+0,714.2154E-12
1.3632E+0,713.3517E-12
1.3463E+0,712.5017E-12
1.3312E+0,711.6565E-12
1.3153E+0,710.7613E-12
1.3010E+0,709.8989E-12
1.2850E+0,709.0092E-12
1.2698E+0,708.1708E-12
1.2517E+0,707.2776E-12
1.2392E+0,706.3557E-12
1.2283E+0,705.4707E-12
1.2104E+0,704.6399E-12
1.1975E+0,703.7474E-12
1.1801E+0,702.8199E-12
1.1642E+0,701.8630E-12
1.1499E+0,700.9870E-12
1.1338E+0,700.1082E-12
1.1188E+0,699.2061E-12
1.1030E+0,698.2512E-12
1.0883E+0,697.3402E-12
1.0723E+0,696.4395E-12
1.0607E+0,695.5716E-12
1.0451E+0,694.5941E-12
1.0286E+0,693.6249E-12
1.0116E+0,692.6809E-12
997.0006E-3,691.8131E-12
983.8678E-3,690.8836E-12
965.6721E-3,689.9219E-12
951.2158E-3,688.8991E-12
935.3442E-3,687.9600E-12
917.1350E-3,687.0976E-12
909.2144E-3,686.2120E-12
890.4140E-3,685.2146E-12
878.9001E-3,684.2131E-12
857.6379E-3,683.2054E-12
847.4118E-3,682.2951E-12
834.5594E-3,681.4129E-12
816.2090E-3,680.4532E-12
800.4564E-3,679.4202E-12
788.0507E-3,678.4235E-12
768.4024E-3,677.4994E-12
755.1251E-3,676.5157E-12
742.2878E-3,675.5225E-12
724.6427E-3,674.5045E-12
709.7616E-3,673.5332E-12
695.1746E-3,672.5968E-12
680.1592E-3,671.6254E-12
666.0189E-3,670.5451E-12
650.1236E-3,669.5888E-12
635.5568E-3,668.6552E-12
622.4121E-3,667.6866E-12
603.6234E-3,666.6440E-12
586.7207E-3,665.6068E-12
578.3720E-3,664.6663E-12
558.7220E-3,663.6881E-12
542.6890E-3,662.6914E-12
530.2884E-3,661.6755E-12
513.8154E-3,660.6534E-12
500.4022E-3,659.6759E-12
486.6646E-3,658.6580E-12
469.0618E-3,657.6524E-12
451.5678E-3,656.6310E-12
439.5970E-3,655.5897E-12
421.2365E-3,654.5800E-12
407.6755E-3,653.5785E-12
392.0775E-3,652.5667E-12
375.1595E-3,651.5117E-12
359.0007E-3,650.4704E-12
345.4160E-3,649.4010E-12
333.5828E-3,648.4516E-12
317.8471E-3,647.4796E-12
301.1057E-3,646.3602E-12
282.5907E-3,645.2277E-12
266.1296E-3,644.1782E-12
252.2628E-3,643.1705E-12
238.4096E-3,642.1498E-12
223.1173E-3,641.0626E-12
209.5444E-3,639.9370E-12
192.9169E-3,638.7895E-12
179.1996E-3,637.7023E-12
162.4514E-3,636.6878E-12
151.7871E-3,635.6287E-12
131.9825E-3,634.4516E-12
119.7161E-3,633.2575E-12
102.2137E-3,632.1552E-12
90.2716E-3,631.0529E-12
73.6594E-3,629.9170E-12
57.4685E-3,628.7249E-12
43.6101E-3,627.5034E-12
24.4053E-3,626.3078E-12
13.1480E-3,625.1034E-12
-3.4659E-3,623.9360E-12
-15.7273E-3,622.7240E-12
-30.0375E-3,621.4435E-12
-48.8006E-3,620.1225E-12
-61.9437E-3,618.8214E-12
-77.8407E-3,617.5559E-12
-91.5292E-3,616.3275E-12
-109.4547E-3,614.9249E-12
-129.0979E-3,613.4661E-12
-138.7700E-3,612.1129E-12
-157.1288E-3,610.7912E-12
-171.1145E-3,609.4415E-12
-183.5355E-3,608.0238E-12
-199.2830E-3,606.5252E-12
-213.7224E-3,605.0829E-12
-228.1583E-3,603.6899E-12
-245.7866E-3,602.2750E-12
-259.7825E-3,600.8032E-12
-272.6401E-3,599.3547E-12
-288.9382E-3,597.8863E-12
-304.8555E-3,596.4124E-12
-322.4651E-3,594.9098E-12
-336.3183E-3,593.3619E-12
-350.1800E-3,591.8503E-12
-365.3431E-3,590.3606E-12
-380.3855E-3,588.8223E-12
-395.8289E-3,587.1955E-12
-411.2876E-3,585.5372E-12
-425.2920E-3,583.9242E-12
-441.4575E-3,582.3070E-12
-455.4620E-3,580.6892E-12
-472.2169E-3,578.9377E-12
-488.2600E-3,577.2272E-12
-504.0042E-3,575.5792E-12
-517.4123E-3,573.9216E-12
-532.5923E-3,572.2750E-12
-547.1473E-3,570.5248E-12
-564.3643E-3,568.7801E-12
-576.3317E-3,567.1095E-12
-591.9263E-3,565.4190E-12
-606.0616E-3,563.7120E-12
-622.9797E-3,561.9728E-12
-640.7438E-3,560.2905E-12
-652.7333E-3,558.6110E-12
-667.5872E-3,556.9280E-12
-684.7907E-3,555.2121E-12
-699.9538E-3,553.5291E-12
-715.2647E-3,551.8002E-12
-731.3027E-3,550.0267E-12
-744.2929E-3,548.1703E-12
-759.0193E-3,546.2768E-12
-774.7635E-3,544.3765E-12
-790.6622E-3,542.4337E-12
-803.0527E-3,540.4984E-12
-821.1176E-3,538.3259E-12
-833.5317E-3,536.1144E-12
-850.7182E-3,533.9481E-12
-865.0115E-3,531.7550E-12
-881.0444E-3,529.3336E-12
-896.9330E-3,526.8129E-12
-909.2062E-3,524.2907E-12
-925.0930E-3,521.7055E-12
-938.0797E-3,519.0408E-12
-956.2636E-3,516.2547E-12
-968.9734E-3,513.4062E-12
-983.9938E-3,510.4625E-12
-1.0006E+0,507.4254E-12
-1.0166E+0,504.2959E-12
-1.0298E+0,501.1601E-12
-1.0481E+0,497.9346E-12
-1.0629E+0,494.6494E-12
-1.0780E+0,491.2771E-12
-1.0942E+0,487.8672E-12
-1.1060E+0,484.4270E-12
-1.1235E+0,480.9313E-12
-1.1379E+0,477.3712E-12
-1.1508E+0,473.7193E-12
-1.1655E+0,470.0680E-12
