Vforce,Charge
1.2875E+0,121.5098E-12
1.2722E+0,121.3212E-12
1.2566E+0,121.2024E-12
1.2410E+0,121.0686E-12
1.2250E+0,120.8923E-12
1.2086E+0,120.7921E-12
1.1954E+0,120.6219E-12
1.1843E+0,120.4758E-12
1.1652E+0,120.2947E-12
1.1481E+0,120.1451E-12
1.1366E+0,120.0544E-12
1.1178E+0,119.8637E-12
1.1067E+0,119.7162E-12
1.0868E+0,119.5680E-12
1.0752E+0,119.4136E-12
1.0605E+0,119.2859E-12
1.0461E+0,119.1144E-12
1.0286E+0,118.9600E-12
1.0150E+0,118.8063E-12
998.5302E-3,118.6197E-12
985.2716E-3,118.4729E-12
967.2000E-3,118.3288E-12
951.9093E-3,118.1820E-12
937.3086E-3,118.0296E-12
920.9920E-3,117.8039E-12
907.4292E-3,117.6379E-12
892.4123E-3,117.5233E-12
877.8099E-3,117.3730E-12
861.9299E-3,117.2077E-12
845.7592E-3,117.0115E-12
831.7616E-3,116.8249E-12
813.6883E-3,116.6760E-12
800.7117E-3,116.5812E-12
787.1321E-3,116.4008E-12
768.0444E-3,116.2183E-12
756.5221E-3,116.0523E-12
741.2147E-3,115.8814E-12
728.3655E-3,115.7613E-12
710.2939E-3,115.6021E-12
697.0336E-3,115.4327E-12
677.3581E-3,115.2125E-12
666.2589E-3,115.0944E-12
652.5416E-3,114.9339E-12
632.8899E-3,114.7795E-12
619.3137E-3,114.6018E-12
603.2926E-3,114.4063E-12
587.6912E-3,114.2855E-12
572.2410E-3,114.0502E-12
560.5573E-3,113.9109E-12
544.3799E-3,113.7538E-12
531.5240E-3,113.6426E-12
514.0589E-3,113.4601E-12
501.7958E-3,113.2941E-12
483.5798E-3,113.1102E-12
469.1421E-3,112.9168E-12
453.5526E-3,112.7939E-12
440.9804E-3,112.6190E-12
421.4867E-3,112.4276E-12
405.0104E-3,112.2581E-12
389.4107E-3,112.1202E-12
375.8513E-3,111.9342E-12
359.9577E-3,111.7696E-12
346.9659E-3,111.5898E-12
330.6272E-3,111.4498E-12
317.9664E-3,111.2776E-12
300.0189E-3,111.1267E-12
289.9204E-3,110.9044E-12
273.4660E-3,110.7425E-12
253.9554E-3,110.5792E-12
239.9679E-3,110.3864E-12
219.1474E-3,110.2272E-12
210.9313E-3,110.0619E-12
195.3485E-3,109.8170E-12
180.1702E-3,109.7079E-12
164.2935E-3,109.5535E-12
150.7274E-3,109.3744E-12
130.9228E-3,109.1817E-12
120.8344E-3,109.0191E-12
104.8015E-3,108.8571E-12
90.2093E-3,108.7034E-12
74.0235E-3,108.4970E-12
57.2803E-3,108.3138E-12
42.9668E-3,108.1292E-12
27.8155E-3,107.9776E-12
12.6575E-3,107.8095E-12
-1.9110E-3,107.6565E-12
-20.2731E-3,107.4706E-12
-31.3775E-3,107.2339E-12
-46.4029E-3,107.0603E-12
-62.8657E-3,106.9354E-12
-81.6357E-3,106.7790E-12
-93.0289E-3,106.5609E-12
-108.7916E-3,106.3400E-12
-126.2720E-3,106.1451E-12
-138.4042E-3,106.0353E-12
-155.8711E-3,105.8186E-12
-172.3373E-3,105.6230E-12
-184.9060E-3,105.4467E-12
-200.7912E-3,105.2759E-12
-214.0718E-3,105.1091E-12
-229.2265E-3,104.8910E-12
-243.9699E-3,104.7257E-12
-256.7970E-3,104.5452E-12
-275.4344E-3,104.3319E-12
-292.5019E-3,104.1103E-12
-306.2125E-3,103.9326E-12
-323.3905E-3,103.7200E-12
-335.6637E-3,103.5546E-12
-348.4959E-3,103.3707E-12
-366.2804E-3,103.1355E-12
-382.0110E-3,102.9194E-12
-395.7367E-3,102.7191E-12
-410.8947E-3,102.5379E-12
-426.7832E-3,102.3212E-12
-441.7951E-3,102.0598E-12
-459.0037E-3,101.8163E-12
-474.0207E-3,101.5886E-12
-487.8671E-3,101.4129E-12
-501.8766E-3,101.2003E-12
-517.4713E-3,100.9444E-12
-532.3353E-3,100.6584E-12
-548.9561E-3,100.4060E-12
-562.5493E-3,100.1981E-12
-578.8406E-3,100.0163E-12
-593.7318E-3,99.7488E-12
-608.6060E-3,99.4950E-12
-622.7736E-3,99.1082E-12
-640.6770E-3,98.8503E-12
-655.3968E-3,98.7000E-12
-671.4161E-3,98.3606E-12
-686.3056E-3,98.0430E-12
-700.8656E-3,97.7542E-12
-715.6040E-3,97.3400E-12
-731.7763E-3,97.1274E-12
-743.9068E-3,96.8180E-12
-758.6535E-3,96.4539E-12
-774.9602E-3,96.1048E-12
-790.5429E-3,95.7331E-12
-807.0141E-3,95.3778E-12
-819.2771E-3,94.9910E-12
-836.6148E-3,94.4897E-12
-850.1945E-3,94.1317E-12
-865.0552E-3,93.7059E-12
-881.1000E-3,93.2471E-12
-895.9472E-3,92.8555E-12
-914.4470E-3,92.3659E-12
-924.5574E-3,91.9249E-12
-941.4602E-3,91.4695E-12
-958.5124E-3,90.9031E-12
-973.2152E-3,90.4203E-12
-986.7915E-3,89.9554E-12
-1.0025E+0,89.4061E-12
-1.0180E+0,88.8281E-12
-1.0338E+0,88.2945E-12
-1.0489E+0,87.7171E-12
-1.0657E+0,87.0877E-12
-1.0763E+0,86.4492E-12
-1.0953E+0,85.8396E-12
-1.1075E+0,85.1820E-12
-1.1236E+0,84.4950E-12
-1.1392E+0,83.8415E-12
-1.1549E+0,83.1900E-12
-1.1682E+0,82.5235E-12
-1.1851E+0,81.8426E-12
-1.2007E+0,81.0835E-12
-1.2161E+0,80.3005E-12
-1.2322E+0,79.5537E-12
-1.2475E+0,78.8283E-12
-1.2616E+0,78.0706E-12
-1.2745E+0,77.2656E-12
-1.2924E+0,76.4009E-12
-1.3061E+0,75.6021E-12
-1.3237E+0,74.7635E-12
-1.3404E+0,73.9735E-12
-1.3527E+0,73.1521E-12
-1.3657E+0,72.3018E-12
-1.3834E+0,71.3954E-12
-1.3985E+0,70.5218E-12
-1.4167E+0,69.6702E-12
-1.4299E+0,68.7616E-12
-1.4428E+0,67.8956E-12
-1.4573E+0,67.0365E-12
-1.4729E+0,66.2335E-12
-1.4873E+0,65.4546E-12
-1.5045E+0,64.5920E-12
-1.5174E+0,63.7616E-12
-1.5340E+0,62.8915E-12
-1.5480E+0,61.9809E-12
-1.5670E+0,61.0388E-12
-1.5834E+0,60.1645E-12
-1.5949E+0,59.3814E-12
-1.6121E+0,58.5860E-12
-1.6232E+0,57.7886E-12
-1.6439E+0,56.9527E-12
-1.6559E+0,56.0798E-12
-1.6706E+0,55.3002E-12
-1.6856E+0,54.4911E-12
-1.7044E+0,53.6607E-12
-1.7159E+0,52.8989E-12
-1.7336E+0,52.1193E-12
-1.7455E+0,51.3321E-12
-1.7626E+0,50.5874E-12
-1.7779E+0,49.8373E-12
-1.7945E+0,49.0946E-12
-1.8072E+0,48.3040E-12
-1.8268E+0,47.5923E-12
-1.8388E+0,46.8072E-12
-1.8540E+0,46.0529E-12
-1.8694E+0,45.2959E-12
-1.8858E+0,44.5759E-12
-1.9011E+0,43.8593E-12
-1.9152E+0,43.1613E-12
-1.9294E+0,42.4317E-12
-1.9426E+0,41.6863E-12
-1.9633E+0,40.9773E-12
-1.9752E+0,40.2676E-12
-1.9904E+0,39.5641E-12
-2.0059E+0,38.7954E-12
-2.0222E+0,38.0754E-12
-2.0346E+0,37.3376E-12
-2.0500E+0,36.5751E-12
-2.0665E+0,35.8291E-12
-2.0814E+0,35.0618E-12
-2.0969E+0,34.3041E-12
-2.1096E+0,33.5553E-12
-2.1278E+0,32.8147E-12
-2.1418E+0,32.0570E-12
-2.1564E+0,31.2966E-12
-2.1731E+0,30.4929E-12
-2.1884E+0,29.7380E-12
-2.2022E+0,28.9467E-12
-2.2176E+0,28.2020E-12
-2.2339E+0,27.4286E-12
-2.2497E+0,26.6805E-12
-2.2619E+0,25.9461E-12
-2.2780E+0,25.1774E-12
-2.2940E+0,24.3751E-12
-2.3108E+0,23.6229E-12
-2.3230E+0,22.8412E-12
-2.3415E+0,22.0664E-12
-2.3542E+0,21.3375E-12
-2.3707E+0,20.6209E-12
-2.3831E+0,19.8001E-12
-2.4009E+0,19.0226E-12
-2.4155E+0,18.2079E-12
-2.4309E+0,17.4187E-12
-2.4446E+0,16.6967E-12
-2.4608E+0,15.9479E-12
-2.4791E+0,15.1682E-12
-2.4901E+0,14.3852E-12
-2.5080E+0,13.6713E-12
-2.5213E+0,12.9383E-12
-2.5375E+0,12.2081E-12
-2.5529E+0,11.4332E-12
-2.5697E+0,10.7393E-12
-2.5814E+0,10.0364E-12
-2.5993E+0,9.3281E-12
-2.6142E+0,8.5779E-12
-2.6274E+0,7.8716E-12
-2.6410E+0,7.1345E-12
-2.6566E+0,6.3857E-12
-2.6763E+0,5.7130E-12
-2.6871E+0,5.0122E-12
-2.7044E+0,4.3306E-12
-2.7210E+0,3.6257E-12
-2.7323E+0,2.8886E-12
-2.7509E+0,2.1453E-12
-2.7649E+0,1.4726E-12
-2.7759E+0,823.2344E-15
-2.7963E+0,97.0662E-15
-2.8083E+0,-645.5502E-15
-2.8247E+0,-1.3134E-12
-2.8387E+0,-2.0293E-12
-2.8546E+0,-2.6801E-12
-2.8708E+0,-3.4508E-12
-2.8859E+0,-4.1132E-12
-2.9011E+0,-4.8963E-12
-2.9127E+0,-5.6176E-12
-2.9307E+0,-6.3465E-12
-2.9489E+0,-7.1015E-12
-2.9638E+0,-7.8462E-12
-2.9779E+0,-8.5888E-12
-2.9932E+0,-9.3684E-12
-3.0074E+0,-10.2310E-12
-3.0208E+0,-11.0518E-12
-3.0309E+0,-11.8829E-12
-3.0216E+0,-12.4472E-12
-3.0032E+0,-12.8368E-12
-2.9878E+0,-13.2764E-12
-2.9741E+0,-13.7173E-12
-2.9598E+0,-14.1665E-12
-2.9436E+0,-14.5040E-12
-2.9290E+0,-14.7632E-12
-2.9124E+0,-15.1548E-12
-2.8976E+0,-15.4820E-12
-2.8824E+0,-15.7701E-12
-2.8646E+0,-16.1068E-12
-2.8528E+0,-16.3345E-12
-2.8380E+0,-16.5993E-12
-2.8208E+0,-16.8538E-12
-2.8029E+0,-17.1089E-12
-2.7927E+0,-17.3490E-12
-2.7753E+0,-17.5391E-12
-2.7626E+0,-17.7216E-12
-2.7431E+0,-17.9267E-12
-2.7301E+0,-18.1366E-12
-2.7157E+0,-18.3191E-12
-2.7044E+0,-18.4481E-12
-2.6839E+0,-18.6265E-12
-2.6701E+0,-18.7507E-12
-2.6537E+0,-18.8886E-12
-2.6377E+0,-19.0259E-12
-2.6238E+0,-19.1556E-12
-2.6059E+0,-19.2626E-12
-2.5955E+0,-19.3622E-12
-2.5768E+0,-19.4466E-12
-2.5639E+0,-19.5462E-12
-2.5486E+0,-19.6601E-12
-2.5345E+0,-19.7658E-12
-2.5184E+0,-19.8132E-12
-2.5018E+0,-19.8271E-12
-2.4878E+0,-19.8786E-12
-2.4741E+0,-19.9706E-12
-2.4597E+0,-20.0276E-12
-2.4432E+0,-20.0607E-12
-2.4270E+0,-20.0581E-12
-2.4114E+0,-20.0843E-12
-2.3916E+0,-20.0885E-12
-2.3799E+0,-20.1455E-12
-2.3662E+0,-20.1566E-12
-2.3509E+0,-20.1794E-12
-2.3330E+0,-20.1466E-12
-2.3186E+0,-20.1255E-12
-2.3037E+0,-20.1352E-12
-2.2895E+0,-20.1106E-12
-2.2745E+0,-20.0998E-12
-2.2610E+0,-20.1033E-12
-2.2461E+0,-20.0493E-12
-2.2293E+0,-20.0117E-12
-2.2144E+0,-19.9632E-12
-2.1972E+0,-19.9647E-12
-2.1841E+0,-19.8476E-12
-2.1690E+0,-19.9032E-12
-2.1524E+0,-19.8060E-12
-2.1378E+0,-19.7526E-12
-2.1236E+0,-19.6314E-12
-2.1118E+0,-19.6501E-12
-2.0930E+0,-19.5871E-12
-2.0806E+0,-19.4892E-12
-2.0651E+0,-19.4839E-12
-2.0480E+0,-19.3531E-12
-2.0334E+0,-19.2250E-12
-2.0186E+0,-19.2464E-12
-2.0044E+0,-19.0998E-12
-1.9905E+0,-19.0595E-12
-1.9707E+0,-19.0349E-12
-1.9561E+0,-18.8643E-12
-1.9419E+0,-18.7760E-12
-1.9264E+0,-18.6664E-12
-1.9103E+0,-18.5651E-12
-1.8969E+0,-18.5981E-12
-1.8820E+0,-18.4639E-12
-1.8661E+0,-18.3125E-12
-1.8535E+0,-18.1927E-12
-1.8377E+0,-18.0865E-12
-1.8221E+0,-18.0010E-12
-1.8078E+0,-17.9181E-12
-1.7902E+0,-17.7962E-12
-1.7762E+0,-17.7079E-12
-1.7610E+0,-17.5586E-12
-1.7454E+0,-17.4538E-12
-1.7278E+0,-17.3168E-12
-1.7136E+0,-17.2799E-12
-1.6999E+0,-17.1320E-12
-1.6827E+0,-16.9929E-12
-1.6680E+0,-16.8738E-12
-1.6515E+0,-16.7409E-12
-1.6380E+0,-16.6272E-12
-1.6235E+0,-16.5327E-12
-1.6084E+0,-16.3895E-12
-1.5903E+0,-16.2539E-12
-1.5776E+0,-16.1231E-12
-1.5603E+0,-16.0170E-12
-1.5500E+0,-15.8978E-12
-1.5315E+0,-15.7601E-12
-1.5157E+0,-15.6224E-12
-1.4992E+0,-15.4861E-12
-1.4869E+0,-15.3416E-12
-1.4671E+0,-15.2170E-12
-1.4566E+0,-15.0779E-12
-1.4388E+0,-14.9629E-12
-1.4268E+0,-14.8485E-12
-1.4085E+0,-14.7156E-12
-1.3929E+0,-14.5574E-12
-1.3779E+0,-14.3943E-12
-1.3633E+0,-14.2683E-12
-1.3497E+0,-14.1725E-12
-1.3322E+0,-14.0211E-12
-1.3204E+0,-13.8505E-12
-1.3047E+0,-13.6991E-12
-1.2879E+0,-13.5820E-12
-1.2735E+0,-13.4937E-12
-1.2566E+0,-13.3484E-12
-1.2417E+0,-13.1676E-12
-1.2261E+0,-12.9936E-12
-1.2103E+0,-12.8641E-12
-1.1988E+0,-12.7539E-12
-1.1828E+0,-12.6292E-12
-1.1639E+0,-12.4696E-12
-1.1503E+0,-12.2675E-12
-1.1364E+0,-12.1202E-12
-1.1210E+0,-12.0127E-12
-1.1096E+0,-11.9004E-12
-1.0928E+0,-11.7188E-12
-1.0739E+0,-11.5352E-12
-1.0592E+0,-11.3687E-12
-1.0467E+0,-11.2921E-12
-1.0325E+0,-11.1297E-12
-1.0164E+0,-10.9324E-12
